practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,22,0,22,0,3.0,2.715455199999269,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,23,0,23,0,3.0,6.098063799989177,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,24,0,24,0,2.0,3.447933599993121,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,25,0,25,0,2.0,2.247572599997511,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,26,0,26,0,2.0,1.931420100008836,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,27,0,27,0,3.0,3.014718799997354,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,28,0,28,0,2.0,2.8481008000089787,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,29,0,29,0,3.0,4.0153037999989465,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,30,0,30,0,3.0,2.4647308999847155,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,31,0,31,0,2.0,2.547850599978119,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,32,0,32,0,2.0,2.3146049000206403,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,33,0,33,0,4.0,3.414376499975333,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,34,0,34,0,3.0,2.5980623999785166,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,35,0,35,0,2.0,3.147765400004573,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,36,0,36,0,2.0,2.21543670000392,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,37,0,37,0,2.0,1.9979375999828335,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,38,0,38,0,2.0,2.7981595000019297,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,39,0,39,0,2.0,1.9809556999825872,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,40,0,40,0,3.0,5.699343899992527,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,41,0,41,0,2.0,2.464304599998286,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,42,0,42,0,3.0,2.864697899989551,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,43,0,43,0,2.0,2.3321311000036076,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,44,0,44,0,2.0,1.798792500019772,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,45,0,45,0,3.0,4.6378535000258125,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,46,0,46,0,3.0,6.572505399992224,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,47,0,47,0,3.0,3.910125099995639,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,48,0,48,0,2.0,3.5704775000049267,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,49,0,49,0,3.0,4.508995399984997,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,50,0,50,0,3.0,2.8385341999819502,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,51,0,51,0,3.0,2.7087440000032075,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,52,0,52,0,3.0,6.837879800004885,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,53,0,53,0,2.0,2.919520700001158,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,54,0,54,0,3.0,2.832400899991626,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,55,0,55,0,2.0,2.7643143000022974,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,56,0,56,0,3.0,4.5551408999890555,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,57,0,57,0,3.0,5.422078200004762,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,58,0,58,0,2.0,3.9402051999932155,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
,,,,59,0,59,0,3.0,4.5755681000009645,8,001,2019_Nov_18_1351,001,3.0.7,60.01539995011592,
