practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7,0,7,0,4.0,3.030787000025157,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,8,0,8,0,3.0,2.480838500021491,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,9,0,9,0,3.0,3.131410699978005,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,10,0,10,0,3.0,6.198065700009465,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,11,0,11,0,3.0,2.3316246999893337,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,12,0,12,0,2.0,3.0314547999878414,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,13,0,13,0,3.0,7.014746500004549,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,14,0,14,0,3.0,2.5978368999785744,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,15,0,15,0,3.0,3.164124200004153,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,16,0,16,0,3.0,4.047726100019645,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,17,0,17,0,3.0,2.414834700000938,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,18,0,18,0,2.0,3.7143803000217304,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,19,0,19,0,4.0,3.8821412999532185,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,20,0,20,0,5.0,2.6149769999901764,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,21,0,21,0,5.0,2.631319199979771,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,22,0,22,0,3.0,2.531692600052338,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,23,0,23,0,5.0,3.231106999970507,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,24,0,24,0,4.0,2.965174400014803,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,25,0,25,0,4.0,3.582036900043022,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,26,0,26,0,3.0,2.564981199975591,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,27,0,27,0,4.0,3.2144289999851026,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,28,0,28,0,3.0,3.5645858999923803,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,29,0,29,0,3.0,2.4313812000327744,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,30,0,30,0,5.0,2.798728200024925,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,31,0,31,0,4.0,3.1815867999684997,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,32,0,32,0,4.0,3.748060899961274,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,33,0,33,0,3.0,4.780293999996502,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,34,0,34,0,3.0,2.648724900034722,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,35,0,35,0,3.0,3.331031899957452,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,36,0,36,0,5.0,3.765356999996584,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,37,0,37,0,3.0,3.1148213999695145,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,38,0,38,0,4.0,2.6144980000099167,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,39,0,39,0,3.0,3.4146879999898374,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,40,0,40,0,2.0,4.648115699994378,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,41,0,41,0,3.0,4.814404800010379,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,42,0,42,0,3.0,3.114538200024981,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,43,0,43,0,3.0,2.481247500050813,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,44,0,44,0,2.0,2.681057699956,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,45,0,45,0,4.0,2.6973454000544734,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,46,0,46,0,3.0,5.463859999959823,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,47,0,47,0,4.0,6.436980800004676,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,48,0,48,0,3.0,3.95877319999272,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,49,0,49,0,3.0,4.855825200036634,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,50,0,50,0,3.0,3.38976819999516,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,51,0,51,0,4.0,3.8127554999664426,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,52,0,52,0,4.0,3.2801099000498652,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,53,0,53,0,5.0,4.120379000029061,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,54,0,54,0,4.0,3.2128585999598727,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,55,0,55,0,4.0,2.1320969000225887,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,56,0,56,0,3.0,2.646622100030072,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,57,0,57,0,5.0,2.893935700005386,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,58,0,58,0,3.0,3.8315601000213064,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
,,,,59,0,59,0,5.0,5.466853599995375,26,001,2019_Nov_21_1250,001,3.0.7,60.013310955915614,
